8048,4592,3456,2640
8336,4496,3840,3440
8640,4560,4080,2880
8000,4016,3984,2400
7760,4112,3648,2240
8064,4160,3904,2400
7936,3936,4000,4400
7520,4096,3424,3280
8064,4208,3856,2880
7072,3808,3264,3120
7584,3664,3920,2640
7216,4112,3104,2480
7776,4080,3696,3600
7616,4176,3440,3200
7696,4032,3664,2880
7136,3728,3408,2640
8640,4592,4048,2800
8016,4384,3632,3440
7824,4464,3360,3280
8000,4416,3584,3600
8224,4544,3680,3040
8464,4688,3776,2960
8400,4128,4272,2640
8608,4832,3776,2720
9008,4576,4432,2400
7936,4512,3424,2720
7536,3712,3824,2000
7424,3872,3552,3040
7760,4112,3648,3520
6976,3520,3456,2080
7632,4032,3600,3840
6544,3520,3024,2400
8528,4576,3952,2320
7712,4240,3472,2400
6448,3552,2896,3360
7888,4272,3616,3440
6768,3520,3248,2880
7088,3904,3184,2080
7664,4064,3600,2560
8144,4208,3936,2480
8048,4208,3840,3200
8256,4256,4000,2880
6256,3520,2736,2560
7856,4144,3712,1680
7536,3888,3648,2320
8160,4400,3760,3440
8544,4464,4080,3520
8672,4496,4176,3840
9424,4944,4480,2720
8720,4336,4384,3840
7824,4064,3760,2480
8144,4416,3728,2880
7680,4160,3520,2960
9184,5136,4048,2560
8176,4656,3520,2640
7344,4080,3264,2160
8272,4272,4000,2720
8800,4464,4336,3680
8240,4320,3920,3280
8448,4368,4080,2560
8608,4720,3888,3440
8064,4448,3616,2560
8576,4368,4208,2880
9936,5344,4592,3680
8080,4528,3552,2880
7824,4272,3552,3120
9008,4608,4400,3200
9632,5200,4432,2640
7984,4400,3584,2800
9184,4768,4416,2240
9280,4896,4384,4000
9728,5136,4592,3840
9184,4768,4416,2880
7888,4000,3888,2320
9648,5104,4544,3360
8144,4496,3648,1760
9296,4832,4464,3440
9152,4592,4560,3360
8896,4640,4256,3680
8720,4864,3856,2880
8480,4544,3936,2880
8224,4336,3888,2800
8128,4000,4128,3040
7728,4048,3680,2800
8176,4512,3664,2960
8592,4336,4256,3200
8768,4528,4240,3520
7456,4192,3264,2160
6992,3760,3232,3440
7536,3952,3584,3760
7136,3824,3312,2560
6880,3536,3344,2400
6496,3616,2880,2080
8032,4512,3520,3200
8576,4384,4192,3360
9056,4736,4320,3360
8400,4208,4192,2880
8112,4096,4016,3760
7216,4032,3184,2480
8160,4240,3920,3200
7840,4096,3744,2640
7920,4144,3776,3280
8096,4304,3792,4160
8480,4576,3904,2640
7584,3760,3824,2480
7824,4016,3808,2880
7312,3920,3392,3200
7920,3968,3952,3120
7280,3936,3344,2160
8592,4736,3856,3760
7568,3792,3776,3120
7552,4384,3168,2720
8144,4272,3872,2080
7712,4000,3712,2800
8656,4672,3984,3920
7664,3616,4048,2880
7520,4096,3424,2560
7856,3840,4016,2000
7840,4032,3808,3040
7152,3936,3216,2480
8144,4416,3728,2960
8976,4816,4160,3520
8112,4320,3792,2960
8928,4720,4208,3120
8720,4672,4048,3440
8800,4512,4288,2720
7552,4032,3520,3520
7520,4080,3440,2480
9680,4960,4720,3200
8544,4448,4096,2640
7328,3984,3344,2960
8304,4400,3904,3360
9136,4928,4208,2880
8736,4816,3920,2320
9904,4896,5008,2720
8384,4448,3936,3280
8864,4928,3936,3200
9040,4800,4240,3920
8768,4432,4336,2560
7840,4336,3504,2560
8288,4208,4080,2960
8976,4944,4032,3600
8896,4416,4480,3120
8768,4576,4192,2000
7808,4496,3312,2800
9184,4704,4480,2880
7552,4064,3488,3520
7840,4160,3680,2720
7312,3792,3520,2720
7280,3840,3440,3120
8544,4544,4000,3360
7568,4080,3488,2720
8736,4448,4288,2960
8800,4624,4176,2640
8384,4384,4000,4080
7696,4288,3408,2640
8672,4848,3824,2480
8544,4736,3808,2480
8048,4144,3904,3520
7696,3792,3904,3120
7712,4096,3616,3760
7456,3440,4016,3280
8480,4672,3808,2880
8288,4384,3904,2960
7120,3840,3280,2880
7920,4400,3520,2160
8160,4320,3840,2400
7584,3904,3680,3120
6448,3456,2992,2640
8512,4528,3984,3600
7696,4080,3616,2960
7120,3872,3248,2800
7456,4080,3376,3440
7696,4080,3616,2720
6944,3600,3344,1920
7136,3536,3600,2160
7344,3808,3536,3040
7760,4064,3696,2320
8208,4672,3536,2720
7472,4016,3456,4160
7824,4016,3808,2560
7056,3616,3440,2560
6576,3648,2928,2640
6880,3872,3008,2720
7584,3936,3648,2960
8144,4304,3840,2880
8016,4416,3600,2320
7312,4048,3264,2400
7600,4048,3552,3200
7232,3744,3488,2320
7568,3920,3648,2800
7920,4480,3440,2560
7264,4048,3216,2800
7952,4512,3440,2880
7536,3776,3760,2800
8384,4160,4224,3200
8544,4512,4032,4080
8512,4880,3632,2800
6960,3696,3264,2640
7232,3920,3312,3680
8416,4192,4224,3680
7472,3952,3520,2960
8576,4640,3936,3840
8176,4192,3984,2800
7312,3824,3488,3280
7264,4256,3008,2160
8752,4256,4496,3040
8912,4400,4512,3360
8960,4576,4384,2480
8416,4288,4128,2400
8992,4576,4416,3680
8352,4128,4224,3120
8720,4944,3776,2960
8576,4656,3920,2160
9152,5072,4080,3360
8624,4384,4240,3520
8608,4720,3888,3680
9136,5056,4080,3200
8480,4576,3904,3680
9120,4896,4224,2800
8752,4736,4016,3040
8512,4448,4064,2640
9296,4656,4640,3760
8176,3936,4240,3280
8144,4272,3872,3840
8528,4384,4144,3200
8384,4240,4144,3440
9120,4688,4432,3120
8704,4528,4176,2640
8224,4240,3984,2080
9312,5040,4272,2560
7296,3824,3472,3680
7712,4144,3568,2800
8256,4288,3968,3680
7712,4480,3232,3120
9008,4544,4464,3120
7600,4080,3520,3360
8400,4096,4304,3520
7680,4032,3648,2720
8112,4320,3792,3280
8544,4336,4208,2320
7504,4208,3296,3600
7616,4288,3328,2480
7664,3856,3808,2880
7040,4048,2992,2240
7248,3584,3664,2240
7120,3664,3456,2080
7488,4192,3296,2640
6992,3472,3520,3120
6992,3664,3328,2960
7552,3984,3568,3680
7776,4608,3168,2640
6352,3424,2928,2160
7184,3792,3392,3280
7504,4048,3456,2960
7552,4160,3392,3120
7296,4112,3184,3280
7936,4208,3728,2240
7104,3632,3472,3520
7152,3888,3264,3040
7744,3872,3872,2720
7824,4416,3408,2320
8160,4272,3888,2720
7888,4352,3536,2800
8176,4464,3712,3120
8256,4496,3760,2800
8336,4416,3920,2240
7824,3936,3888,2640
8368,4512,3856,2000
8688,4528,4160,2960
8336,4608,3728,1920
8784,4480,4304,2960
9312,4896,4416,2560
7952,4320,3632,2480
