11888,6416,5472,4960
11120,5408,5712,2960
11296,5904,5392,3120
9920,5264,4656,3760
11728,6208,5520,2800
11392,5936,5456,3680
11312,6144,5168,4320
10608,5200,5408,3040
11264,5856,5408,4000
10544,5648,4896,2880
9936,5296,4640,3280
11200,6160,5040,3600
11344,6080,5264,3600
12240,6224,6016,5280
11024,5424,5600,3280
10160,4912,5248,2720
11360,6400,4960,4320
11840,6320,5520,3600
11584,6080,5504,3840
12016,6048,5968,3280
13648,6944,6704,3840
10816,5248,5568,3360
11232,5872,5360,4560
12080,6496,5584,4000
11056,5808,5248,2480
10944,5808,5136,3520
11472,5888,5584,3760
11456,5904,5552,3600
9568,5216,4352,3040
12208,6592,5616,3520
11344,6128,5216,3200
10752,5280,5472,2400
10528,5408,5120,2800
9664,5120,4544,2240
10416,5296,5120,3040
10080,5200,4880,2800
10080,5264,4816,3840
11600,6368,5232,4480
10400,5360,5040,3440
10688,5568,5120,3920
12160,5984,6176,4160
12192,6544,5648,3040
10448,5344,5104,3520
11120,5824,5296,4320
11520,5632,5888,3520
11600,6016,5584,3520
11536,6224,5312,4400
12176,6096,6080,4880
10608,5520,5088,3760
12080,6464,5616,3520
11840,6000,5840,3440
11536,5776,5760,2960
10928,5648,5280,3600
12144,6352,5792,4480
11504,6000,5504,4480
12512,6640,5872,3680
10192,5104,5088,3440
10320,5344,4976,4720
10064,5136,4928,3200
10000,5536,4464,3200
11232,5792,5440,2800
10720,5920,4800,3280
10624,5456,5168,3440
9072,4688,4384,3600
9584,5504,4080,4160
9280,5088,4192,3520
10640,5424,5216,3200
9936,4896,5040,2160
10992,5808,5184,4160
10432,5472,4960,3440
12208,6288,5920,2560
11632,6064,5568,4160
11408,6096,5312,3120
12880,6896,5984,3040
12064,6560,5504,4960
10736,5232,5504,3680
12208,6000,6208,3760
12608,6496,6112,2880
10912,5776,5136,3440
10816,5296,5520,3280
11856,6464,5392,4320
10784,5664,5120,4480
12064,6352,5712,4080
10864,5280,5584,3360
10192,5408,4784,3600
10992,5952,5040,3600
11328,5728,5600,3760
10848,5968,4880,3680
10896,5488,5408,3040
10816,5536,5280,3920
10272,4864,5408,2240
11168,5440,5728,3280
10656,5440,5216,3440
10160,5104,5056,3920
10832,5648,5184,3680
10480,5056,5424,3680
9936,5136,4800,3040
9968,4944,5024,3360
9680,5120,4560,3120
10304,5632,4672,4160
9584,5200,4384,4240
10912,5824,5088,3280
9872,5200,4672,1920
10896,5488,5408,3440
10576,5984,4592,3200
9312,4992,4320,4080
10608,5200,5408,3680
9744,5168,4576,3760
10528,5936,4592,4880
10336,5616,4720,3760
9456,5344,4112,3440
10112,4992,5120,4160
9600,4496,5104,3360
10592,5856,4736,3360
9968,5104,4864,3680
10176,5312,4864,3440
9280,4960,4320,2960
10160,5280,4880,3680
10192,5328,4864,2880
10928,6000,4928,2400
10816,5376,5440,4240
10976,5696,5280,3440
9104,4752,4352,3520
10064,5424,4640,3920
11760,5952,5808,5360
10208,5360,4848,3520
11264,5984,5280,4160
11328,6000,5328,3760
10032,5088,4944,2800
11536,5712,5824,3600
11072,5808,5264,3440
11408,5696,5712,2960
10864,6016,4848,3840
11824,6160,5664,3520
10272,5344,4928,2800
10336,5472,4864,4000
10128,5520,4608,3280
11280,5824,5456,4400
10368,5264,5104,3280
11040,6592,4448,3920
11248,5936,5312,3200
11840,5952,5888,3680
11440,5808,5632,3600
10176,5312,4864,2560
11552,6000,5552,4160
10896,5424,5472,3920
12432,6336,6096,4480
11056,6512,4544,4000
9376,4944,4432,3920
12032,6256,5776,4240
11760,6080,5680,4640
9792,4688,5104,2800
9984,5136,4848,2800
12480,6240,6240,4080
12912,6288,6624,4560
10176,5216,4960,3920
11312,5840,5472,4640
9984,5168,4816,3840
10976,5680,5296,2480
10304,5664,4640,2800
11344,5680,5664,3840
11232,5728,5504,3600
12416,6320,6096,3280
13472,7040,6432,4320
12400,6656,5744,4000
12224,6528,5696,2800
12496,6944,5552,3520
12016,6304,5712,4080
12960,7008,5952,3840
12192,6608,5584,4560
11936,6016,5920,3520
11344,5760,5584,3040
10304,5296,5008,4400
10064,5296,4768,3040
11888,6192,5696,3840
11216,5872,5344,4000
11296,6128,5168,3360
10064,5008,5056,3680
10720,5648,5072,3440
10192,5712,4480,3520
10576,5824,4752,3120
12320,6288,6032,3200
11312,5872,5440,3440
11936,6400,5536,4880
12176,6608,5568,4640
11440,6032,5408,3760
10528,6048,4480,3200
11184,5552,5632,2960
11696,5760,5936,3760
10784,5808,4976,2720
10864,6080,4784,3840
11488,6048,5440,3680
13200,6608,6592,3840
12288,6112,6176,2720
11264,6240,5024,4000
12496,6592,5904,3840
11536,6032,5504,3440
10272,5344,4928,2640
